,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle,Exports
2022-07-03 09:00:00,-947746.4,-157852.85166,-789980.03406,-2225016.76068,-498475.85130000004,-324519.95142,-86997.62232000001,-292621.24584,-236732.26122000001,-415960.16868,-421020.83898,-614219.83056,-330501.23946,-210199.9347,-248592.62736,-24398.035200000002,-433858.60602,-819806.211,-1097.8254
2022-07-03 10:00:00,-993714.638,-159414.40998,-807231.59622,-2341355.17518,-511413.15833999997,-330286.50018000003,-90111.37968,-294735.80178000004,-237914.46882,-431908.75224,-439787.93039999995,-626772.60576,-341712.6363,-214922.60748,-254134.05192000003,-25569.90576,-452333.53242000006,-837899.2805400001,-289.5858
2022-07-03 11:00:00,-1038119.526,-160290.67194,-826266.8232,-2362657.85406,-517831.37658,-330548.0031,-95529.85848,-304639.4673,-239948.30916,-446953.45716000005,-456528.89646,-650999.57202,-353996.4897,-221434.1766,-259868.09016,-26675.1891,-464009.50386,-873144.3672,-2090.4408
2022-07-03 12:00:00,-1061557.412,-160478.27208,-836158.78584,-2398314.57516,-537496.2129599999,-326913.84432,-94955.92218,-303500.09214,-241646.2965,-457000.61147999996,-462129.86988,-676783.8075600001,-364506.17868,-228576.37193999998,-266869.60524,-26470.832220000004,-464916.73788000003,-910359.80532,0.0
2022-07-03 13:00:00,-1040043.328,-159570.29214,-826192.54872,-2331539.44884,-535964.23566,-317220.18804,-91585.01142000001,-294042.25494,-243424.45512,-465374.94696,-451867.39416,-697073.79672,-366566.94522,-225595.00908,-259329.89375999998,-26356.64094,-462060.4905,-901682.8631999999,0.0
2022-07-03 14:00:00,-1005276.071,-160879.95755999998,-820208.21022,-2225679.65424,-551612.45664,-319306.5162,-89556.90282,-286384.46760000003,-245335.37742,-469009.91718,-441788.36436,-719567.35704,-364432.73832,-224669.23163999998,-261968.41566,-27075.80988,-458764.10118,-865631.1094200001,0.0
2022-07-03 15:00:00,-998466.776,-160506.92826000002,-815623.41042,-2161846.1516400003,-546362.49024,-310558.44834,-88469.68535999999,-281808.93888000003,-244560.99905999997,-467886.4281,-433121.36364,-714022.8442200001,-363193.92773999996,-234521.71218,-256718.2212,-27057.901500000004,-455429.69514,-838309.8011399999,-544.068
2022-07-03 16:00:00,-996939.996,-159483.56004,-803692.7967599999,-2181521.37042,-538478.39934,-313013.57976,-89355.11004,-281968.74846,-242624.16108000002,-464426.06994,-433679.20722000004,-699108.79752,-360827.06561999995,-261014.61456000002,-250961.07834,-27295.996140000003,-454217.23242,-811326.20184,-3097.5714
2022-07-03 17:00:00,-993844.335,-159369.98868,-792750.90006,-2334973.1958000003,-533536.1073,-313790.28156,-92372.02884000001,-291490.0506,-243435.65652,-469456.66026000003,-435041.523,-696785.3802,-357346.92545999994,-279462.47868,-252639.82296,-27879.94062,-456350.27634000004,-875780.36028,-6449.121
2022-07-03 18:00:00,-1154665.673,-170488.65456,-887808.7360800001,-2452988.8656,-595603.44144,-357028.59780000005,-111110.54471999999,-354276.48438000004,-267185.53134,-576827.81982,-499122.18972,-810878.3008200001,-401050.48284,-308708.88804,-289480.71726,-33078.16764,-497016.05058000004,-995393.84742,-3005.5158
2022-07-03 19:00:00,-1182872.362,-172144.7406,-934975.73358,-2503404.03474,-617507.15292,-366066.84492000006,-113041.84752,-375841.41462,-268745.65956,-615605.8293,-514141.32168,-827555.6507400001,-421061.44878000004,-313487.23391999997,-289464.47586,-35172.24732,-503190.18036000006,-1012303.97982,-288.6282
2022-07-03 20:00:00,-1132604.697,-170456.58755999999,-957242.4498,-2398831.8127200003,-624042.7389,-357294.8673,-104681.2788,-358026.23808000004,-268327.87128,-622646.19774,-494741.20626,-838675.89162,-416916.60192,-308594.87316,-284955.56334,-33533.14482,-492157.53846,-983351.21598,-1783.7442
2022-07-03 21:00:00,-993355.891,-165861.45324,-932382.75186,-2193593.48208,-598347.45432,-330885.99558000005,-92398.16754,-314674.42482,-260779.64472,-576389.52252,-461219.69754,-813134.41146,-386759.03742000007,-312265.30734,-282168.75834,-29531.85984,-473813.67852,-930378.2884199999,0.0
2022-07-03 22:00:00,-917188.974,-162198.87012,-942434.7685199999,-2163580.6953600002,-601521.0894,-316131.11082,-81207.57582,-278411.07924,-259660.5543,-566908.70166,-423920.23128,-808508.1639599999,-362579.93982,-297432.9288,-275164.87950000004,-25529.64624,-453223.20204000006,-903838.0188600001,0.0
2022-07-03 23:00:00,-845156.161,-160052.34042,-950343.3828,-2008437.8302799999,-593482.35996,-306229.99302,-72078.46002,-251025.31314,-254748.4632,-547949.38338,-389745.04716,-787387.78566,-340031.75976000004,-282530.23974,-265468.68432,-22305.72204,-428705.18712,-845222.8176000001,0.0
2022-07-04 00:00:00,-772916.924,-151663.15836,-891800.0683200001,-1782203.3031600001,-558909.52488,-291890.27322,-72346.1193,-228269.49011999997,-272295.2988,-522518.92434,-352123.73532000004,-732843.55116,-322266.38976,-244774.53504,-239531.86026000002,-19851.90228,-402103.21032,-788254.1730000001,-3599.4923999999996
2022-07-04 01:00:00,-741182.258,-150367.72338,-856732.62654,-1707521.6277,-517663.27242000005,-287509.94117999997,-69254.3754,-214286.76486,-267455.69046,-508134.75678,-332747.8056,-710710.46298,-307902.03948000004,-237592.46951999998,-230536.35864,-19051.28442,-383749.63326000003,-761304.51054,-411.9318
2022-07-04 02:00:00,-718394.422,-149968.224,-833108.49594,-1665473.1269399999,-502751.69153999997,-288994.28418,-67527.89442,-211260.72618,-265076.69328,-496283.07960000006,-330058.0521,-690985.3544999999,-298795.66794,-233838.13950000002,-224619.04206,-18419.8707,-373839.07554,-740007.05562,0.0
2022-07-04 03:00:00,-715057.938,-148293.73188,-814349.2820400001,-1646351.19054,-494248.0221,-289802.82744,-65737.1421,-208136.70234,-263568.33216,-485305.10406000004,-324916.2126,-673381.74708,-291662.1036,-230197.57488000003,-220412.18556,-18124.83918,-367227.57833999995,-727518.57318,0.0
2022-07-04 04:00:00,-722988.068,-148512.53592,-786736.0368000001,-1667027.3192999999,-484028.15454,-285604.27434,-66180.29922,-211976.60904,-263626.04016000003,-477486.61506,-327613.05738,-658634.68188,-286999.29845999996,-235669.25844,-218396.8521,-18426.98718,-362718.86868,-728765.59896,-1534.9194
2022-07-04 05:00:00,-749259.051,-147741.25716,-759439.28214,-1677998.65086,-473362.64514000004,-288792.22176,-68522.454,-230526.56844,-263585.763,-459657.31392,-339353.35686,-625574.2689,-283382.11818,-236989.00134,-215524.56114,-19638.0135,-357953.03208,-728043.2838,-6647.9112
2022-07-04 06:00:00,-766935.585,-148614.38676000002,-725640.40836,-1771160.29146,-462033.25811999995,-302151.49524,-72235.67652000001,-237518.6562,-258920.20098,-433201.32324000006,-341443.0467,-603035.2881,-279252.63324,-241202.75256,-219896.77247999999,-20846.688660000003,-360070.87788,-698062.7064599999,0.0
2022-07-04 07:00:00,-846393.911,-149716.59822,-744111.31536,-1970052.01092,-466652.63106000004,-307874.7315,-81198.41184,-261303.20244000002,-260016.87096,-432317.58696,-375813.0432,-609180.63948,-295282.9971,-225254.47266,-236763.36432,-22065.87978,-386794.40058,-749982.5524800001,-5001.1164
2022-07-04 08:00:00,-900664.338,-152676.38232,-782435.71098,-2189667.30192,-491757.72912000003,-321105.11076,-90049.69764,-279659.39526,-260708.44464,-428920.69626,-408324.54474,-616624.2621,-317228.37552,-237652.57278,-254017.58633999998,-23716.43568,-410594.6691,-802591.80246,-795.186
2022-07-04 09:00:00,-963018.223,-154960.43976,-796751.59032,-2359762.4005199997,-503400.06108,-333865.29708,-95294.62404,-296324.99442,-261526.74156,-432434.08404,-435079.98828,-636945.97176,-337595.69214,-236666.20068,-264847.51818,-25154.0919,-439131.4263,-857175.6614399999,-16342.867800000002
2022-07-04 10:00:00,-1024992.009,-156700.46952,-811403.4209400001,-2488337.5797,-516938.20668,-338782.10688000004,-100942.63704,-308948.7051,-263506.15242,-446855.47452,-456755.15969999996,-656384.70744,-354049.5168,-246370.22802,-279383.73624,-26640.54918,-458941.25718,-895328.9641799999,-376289.0208
2022-07-04 11:00:00,-1083316.368,-157698.18918000002,-830416.00194,-2568626.29548,-528503.42412,-342813.05604,-106483.91922000001,-322889.25942,-265767.26274000003,-471071.412,-483298.54397999996,-688646.9898,-365767.20684,-255592.96812,-283154.37066,-28076.89374,-473791.09806,-943677.2885400001,-510033.636
2022-07-04 12:00:00,-1092630.856,-157638.32406,-842306.65344,-2606659.75584,-534805.63164,-338976.62694000005,-104556.11166,-325057.32126,-266352.92459999997,-478511.74602,-498154.88772,-721181.10582,-369699.59754000005,-256542.5331,-275005.25892,-27607.169520000003,-475850.95992000005,-973352.03742,-507667.53239999997
2022-07-04 13:00:00,-1085344.719,-158085.68958,-845228.6249399999,-2546800.18362,-544567.7840399999,-333802.77713999996,-100693.78326,-317194.27866,-269049.3687,-489716.84412,-490511.01204000006,-751227.8949,-375862.31928,-256875.69095999998,-287338.55976,-27365.22306,-473904.06336000003,-960186.6225,-506312.3898
2022-07-04 14:00:00,-1043228.188,-159108.98976,-848600.2728,-2449153.37016,-557518.0451400001,-333526.92533999996,-98825.28516,-310959.62604,-270674.94383999996,-491094.32022,-471716.48789999995,-761508.85482,-372984.43392,-257132.9313,-290372.2416,-28566.869939999997,-467724.49163999996,-943742.5641000001,-508045.671
2022-07-04 15:00:00,-1031254.807,-157817.10168000002,-834850.27458,-2389369.87422,-560378.93436,-325293.46541999996,-97095.4047,-311416.1253,-269377.48404,-490332.33522,-461331.32724,-759339.7207200001,-370330.53624000004,-254716.45163999998,-281861.73162000004,-28840.040459999997,-468519.72678,-934917.89454,-507708.15479999996
2022-07-04 16:00:00,-1024021.878,-157127.49612,-822517.9326000001,-2376404.38098,-545109.20604,-324321.7509,-98782.37838000001,-315275.92488,-267138.71478,-483509.7414,-454390.12332,-740570.9560199999,-361929.74328,-271237.07268000004,-273273.09912,-28760.18796,-456968.82545999996,-921621.3867,-487816.245
2022-07-04 17:00:00,-1017044.867,-156598.72074,-795791.2309199999,-2412468.73602,-523125.71514000004,-331362.53388,-102472.37154,-323905.85261999996,-267437.65356,-485153.93052000005,-457328.78604,-716403.2463,-354034.83906,-268679.12148,-267580.77318,-28797.72966,-456350.38974,-919060.75422,-379356.31440000003
2022-07-04 18:00:00,-1182141.377,-166719.11382000003,-903472.05312,-2637216.225,-573826.59684,-376664.1417,-122293.19214000001,-383874.88608,-290493.2205,-587022.0363,-534438.16902,-787372.67574,-394343.61246,-291345.11658,-296767.79622,-34230.87612,-499628.37960000004,-1035859.47696,-498755.439
2022-07-04 19:00:00,-1217169.662,-168168.18438,-944823.1123800001,-2679749.7287399997,-589824.69588,-381977.72802000004,-125142.98831999999,-406305.78786000004,-292550.79546,-638884.04958,-550788.36372,-850014.522,-414385.43832,-302664.79907999997,-295164.0342,-35777.4102,-509716.29744,-1075568.29002,-468005.22719999996
2022-07-04 20:00:00,-1177115.238,-166521.8331,-981605.8337399999,-2627792.91936,-594989.8302600001,-372829.94909999997,-115123.23522,-380316.3147,-293225.02019999997,-654040.86174,-526104.55044,-874904.89086,-410651.99783999997,-294527.98116,-292587.73866000003,-34082.426699999996,-497711.53656000004,-1049040.29412,-469435.6926
2022-07-04 21:00:00,-1006587.22,-161705.29914000002,-951302.25414,-2348975.50398,-565363.9215,-337921.40592,-100606.94657999999,-326524.48416,-284481.52362,-600188.06232,-461959.47125999996,-847791.64512,-372807.56646,-291412.0188,-283966.30458,-29290.00536,-474131.3031,-967731.42564,-466520.53140000004
2022-07-04 22:00:00,-923423.67,-157252.38102,-950918.71644,-2144139.5127600003,-567773.60598,-315992.8485,-87023.48634,-282450.09114,-282179.21004,-581903.6516999999,-418713.1389,-836358.39504,-347436.61218,-275420.15046000003,-272574.17586,-25064.049779999998,-446357.02104,-904287.46716,-383164.4502
2022-07-04 23:00:00,-848159.384,-154863.43865999999,-937887.20676,-1978598.8038599999,-551626.81308,-303467.73786,-76002.90894,-252419.89374000003,-277792.73172,-559104.38766,-384820.65846,-810603.14076,-325262.67732,-259249.75146,-260021.27718,-21674.391480000002,-420757.07561999996,-845870.58738,-218812.4316
2022-07-05 00:00:00,-846935.918,-153461.05740000002,-946865.6253000001,-1876411.9584000001,-607900.21362,-299780.92872,-71755.73243999999,-231832.6038,-272343.07170000003,-540500.50908,-370344.10770000005,-798719.2919999999,-311742.29394,-245484.80334,-250501.78944,-20292.45876,-406877.08824,-847044.0279000001,-28992.1086
2022-07-05 01:00:00,-812961.043,-151737.67854000002,-917517.52008,-1814827.5230400001,-566747.29062,-291752.24022,-69444.15534,-223019.64468,-269741.66562,-520019.22798,-353577.64931999997,-770743.17936,-300888.89964,-239889.93587999998,-241659.90954,-19367.09082,-390983.53518,-819293.9857200001,0.0
2022-07-05 02:00:00,-797255.304,-151999.69176000002,-887447.05686,-1774352.0743200001,-554602.42782,-290847.59046,-67603.80690000001,-217497.46662000002,-267756.90984,-502576.63344,-346139.19648,-744890.1427800001,-293868.52488000004,-236267.8164,-235049.71266000002,-18882.356219999998,-380352.4515,-803565.36792,-684.3438
2022-07-05 03:00:00,-802568.442,-150294.85884,-868678.3551599999,-1807484.22414,-540671.93838,-293305.12848,-66140.60166,-218596.48146,-266285.29788,-490700.8512,-347905.2087,-722861.9748,-289212.44688,-233464.4424,-230433.26922,-18553.55166,-372948.32988000003,-794844.855,0.0
2022-07-05 04:00:00,-855859.09,-150617.30922,-853147.1100600001,-1988863.91676,-529169.6340000001,-299867.90652,-67654.2132,-229791.9141,-265848.4332,-486919.95282,-354343.28328,-703192.68432,-287023.89744000003,-239617.10934000002,-229795.96752,-19023.80256,-375917.31324000005,-807428.46618,-1124.2854
2022-07-05 05:00:00,-955810.006,-151875.1899,-827597.40336,-2267584.54902,-516544.29288,-319929.02172,-76085.75016000001,-277392.6225,-264948.26274000003,-476946.95832,-389470.80816,-663329.98494,-294419.28978,-246581.78328,-232256.09736,-20888.36694,-387307.71324,-842133.23082,-428.1732
2022-07-05 06:00:00,-1043978.311,-153651.36402,-802579.3524,-2431682.59572,-498360.45168,-330971.05818000005,-83170.1115,-310815.68867999996,-259499.73546,-440759.51766,-411479.62884,-618696.69624,-298620.09072,-255865.18986,-235910.89242,-22331.94012,-402042.94577999995,-868805.29512,0.0
2022-07-05 07:00:00,-1113617.372,-154548.3366,-842152.54284,-2621536.17264,-500903.00316,-339744.78719999996,-90390.36132,-311453.83836,-262608.98706,-447677.48214,-451449.09936,-635436.0999,-327838.66542,-249406.48656,-266408.00928,-23889.177900000002,-448549.64658,-944710.02486,-5338.3302
2022-07-05 08:00:00,-1179865.272,-157659.4341,-907330.0887,-2765698.7778,-524204.60526000004,-351282.84282,-97057.98774000001,-316908.21582,-262584.76986,-468632.70090000005,-476340.30612,-667008.13032,-353838.75408,-263280.27852,-291424.63392,-25710.938820000003,-487365.19146,-1025090.21034,0.0
2022-07-05 09:00:00,-1217471.827,-159795.64944,-937794.4883999999,-2850936.35904,-535848.46686,-360047.26674,-102394.60055999999,-323220.30174,-265976.28666,-477329.5296,-495814.03074,-686871.0009,-373723.09380000003,-261038.26602,-305504.7912,-27197.669520000003,-509208.96096000005,-1079025.52968,-2422.161
2022-07-05 10:00:00,-1275634.646,-161447.1894,-959896.32354,-2938714.4858399997,-554840.8097399999,-364037.39946,-108755.6526,-336359.4948,-266972.20074,-489287.3706,-525152.64186,-716126.75694,-394182.54792000004,-273409.78644,-320774.8194,-28659.290940000003,-530805.3156,-1128376.8442799998,-1248.6474
2022-07-05 11:00:00,-1326502.603,-162788.93064,-978907.00824,-2981982.1739399997,-566497.70352,-372140.08146,-111273.8697,-347228.0532,-268696.20456,-508743.02934,-547305.16554,-745070.9225399999,-413136.0954,-282737.93562,-325035.72864,-30028.30992,-545269.2903,-1164333.66084,-2272.1454
2022-07-05 12:00:00,-1326073.393,-160742.02158,-971193.8640599999,-2986107.89148,-575273.2167,-357216.65280000004,-103251.18258000001,-337496.733,-267583.47462,-508270.81158,-539677.61316,-762743.05632,-401819.08662,-272424.33791999996,-304076.87226,-28836.76698,-527934.1032,-1164382.28424,-629.0676
2022-07-05 13:00:00,-1304763.603,-162895.7673,-987516.5769,-2927528.82576,-587200.9739399999,-362395.02978,-103452.46505999999,-331095.2463,-270399.88206000003,-525461.56866,-528613.31502,-816118.65468,-407151.16469999996,-274427.7921,-324304.43598,-28885.94856,-538215.24204,-1166327.8704000001,-2781.2484000000004
2022-07-05 14:00:00,-1299976.866,-164153.17926,-1007699.3955000001,-2916021.5532,-608878.39572,-372164.47254000005,-109993.15278,-332897.6385,-274761.38088,-545693.9670000001,-525635.68806,-844865.45262,-421248.85614,-287441.28125999996,-340663.52628000005,-30578.069340000002,-558134.40816,-1194065.20674,0.0
2022-07-05 15:00:00,-1298462.437,-164077.05132,-1003233.4086600001,-2893333.6441800003,-606055.95918,-371986.75710000005,-114647.84352,-335432.21292,-275093.16282,-544638.78882,-526056.0290999999,-841324.8816000001,-423588.59046,-290181.3012,-337378.16196,-31042.47888,-557847.79218,-1197824.62338,0.0
2022-07-05 16:00:00,-1276716.765,-162708.54264,-980861.26068,-2844193.51314,-586602.8154,-371093.09706,-115320.80448,-341556.15564,-273273.54390000005,-527922.99882,-521762.82354,-815193.6597,-416226.573,-305137.2366,-326910.11472,-31105.77876,-549336.8349,-1183069.82808,-2259.2934
2022-07-05 17:00:00,-1242374.302,-162325.17504,-922706.4545999999,-2778217.69554,-562053.35844,-370663.15608,-116812.2627,-347930.70732000005,-271383.01344,-515412.34668,-518501.97000000003,-775096.7805000001,-403703.67618,-299927.5965,-314410.01256,-31102.530479999998,-532917.6615,-1127546.09982,-4537.3986
2022-07-05 18:00:00,-1383456.217,-171682.9128,-1005959.97558,-2964889.93878,-621525.79188,-414069.83729999996,-134466.76908,-404461.98828,-290100.99258,-623102.6592,-570911.9144400001,-849852.40662,-432998.33598,-312287.5098,-323915.97546,-36222.21036,-557559.45,-1191120.7392,-392.01120000000003
2022-07-05 19:00:00,-1405566.78,-172642.85640000002,-1043905.70592,-2989428.2220599996,-639392.09922,-416541.76200000005,-134475.86376,-423717.86016,-296085.10176,-657104.98518,-581271.88518,-908920.61442,-445102.02702,-317690.04456,-315223.03512,-37515.14802,-552075.1450199999,-1220655.40758,0.0
2022-07-05 20:00:00,-1337334.457,-169969.10238000003,-1069419.66642,-2920193.91846,-641278.53468,-404049.3093,-124100.03592000001,-395820.03887999995,-296687.72952,-665405.09784,-559600.55928,-939916.86138,-436553.74098,-307288.02888,-309161.89584,-35525.96082,-530150.92704,-1180096.33014,0.0
2022-07-05 21:00:00,-1145208.482,-165434.0562,-1026454.4766,-2618206.8444,-606720.60666,-369632.8188,-107046.32148,-343950.13422,-288873.97686,-614490.77466,-507002.4981,-906555.35502,-400710.35844,-304303.0851,-298264.26042,-31327.88274,-501364.10646000004,-1068466.56588,-501.34139999999996
2022-07-05 22:00:00,-1024899.469,-160314.63210000002,-1010440.7233200001,-2350435.30344,-613117.11888,-341123.95044,-89082.28476,-295434.96696,-285272.64612,-598006.0547999999,-446665.71222,-888989.45184,-369947.25935999997,-281008.08162,-282909.2868,-26823.22146,-466388.84880000004,-1002990.9052800001,-3717.1512
2022-07-05 23:00:00,-922276.083,-156828.98196,-987037.42536,-2154659.5098,-594873.67464,-321270.00066,-76982.33466000001,-258202.32731999998,-282061.51344,-570001.31496,-400162.03038,-854555.02398,-339762.78881999996,-262008.18378,-266300.02602,-23036.385960000003,-433876.28760000004,-903007.40796,0.0
2022-07-06 00:00:00,-855340.962,-154689.56118,-948315.08142,-2046471.6447,-620591.52708,-302269.14269999997,-72419.18544,-243595.15992,-273529.04796,-551980.81512,-372614.24214,-803269.05372,-317080.29276000004,-252743.29416,-253914.87114,-21519.5211,-422921.22390000004,-851069.961,-3653.6598
2022-07-06 01:00:00,-820532.994,-152920.3977,-916382.1277800001,-1974220.50798,-582227.11638,-296003.14758,-69701.57586,-234224.20854,-270499.9563,-532574.54964,-357154.75152,-768873.78288,-303818.50044,-245045.72736000002,-244614.02364,-20439.510840000003,-407417.45688,-824382.8762399999,-2490.1884
2022-07-06 02:00:00,-805847.463,-153065.65050000002,-884303.52318,-1922757.20658,-566286.20118,-293378.04845999996,-67933.90548,-230893.24482,-268874.35344000004,-511794.92826,-348364.00242000003,-745413.039,-296267.14782,-240963.31224,-238202.01846,-19778.48838,-397645.18542,-810202.4065800001,-2019.7422000000001
2022-07-06 03:00:00,-809824.671,-151246.94508,-865101.4381799999,-1945249.08984,-550697.46102,-290154.64086000004,-66638.74392,-229696.21584000002,-267225.89921999996,-498342.6252,-348850.05624,-725023.3636800001,-292057.20432,-238370.5926,-234747.24714000002,-19411.07616,-390346.24482,-802936.42884,-676.0278
2022-07-06 04:00:00,-863951.567,-151694.4933,-847775.66958,-2132015.84316,-540054.6921,-296837.26253999997,-68934.2724,-238193.52354,-266638.53510000004,-494620.68096,-359638.42446,-710741.2271400001,-290352.7746,-245322.1575,-234967.52412000002,-19800.0306,-393148.36134,-818166.71538,-1997.8938
2022-07-06 05:00:00,-968440.608,-152834.66604,-820890.86562,-2240322.20622,-530737.01604,-320527.15254,-78103.58472,-281099.23758,-266092.10334000003,-483498.06498,-391316.98913999996,-673057.7217000001,-297364.7754,-252143.91972,-237422.01798,-21242.53404,-404639.43030000007,-859037.70204,-4627.6776
2022-07-06 06:00:00,-1058442.445,-154279.86588,-801496.19214,-2539692.54252,-508548.72348,-333843.70697999996,-84778.03656000001,-311394.29076,-260028.35964,-442850.88582,-420350.32242000004,-635844.58056,-301167.83087999996,-260591.15628,-241216.40844000003,-22672.180440000004,-418291.99146,-880894.9863,0.0
2022-07-06 07:00:00,-1123085.569,-155312.94492,-843777.7992,-2657266.8280200004,-512915.09219999996,-343697.59494000004,-91484.13077999999,-313287.69276,-263026.93788,-453924.71082,-456442.64441999997,-648785.1006,-330282.94320000004,-253974.93786,-270433.92348,-24433.85448,-465712.9092,-955835.79588,-4090.3128
2022-07-06 08:00:00,-1187552.196,-158325.86952,-904202.2672199999,-2812310.0888400003,-539634.56022,-352269.39888,-97287.81551999999,-316644.42096,-263042.59464,-476965.26486,-481603.92966,-685036.53414,-357132.4029,-266916.90186,-297790.41978,-26195.49576,-504992.70864,-1035909.1209600001,-4038.9174
2022-07-06 09:00:00,-1223395.527,-160564.99158,-932952.70404,-2879520.77952,-554417.47116,-357515.0649,-103171.25448,-321263.78634,-266174.46828000003,-485692.68888,-504736.61994,-711675.20466,-378307.9125,-266664.6297,-310673.19276,-27770.108940000002,-527953.66218,-1094053.19688,-2024.9712
2022-07-06 10:00:00,-1281259.058,-162374.16636,-962737.55172,-2963172.51972,-569726.59086,-363672.27918,-110146.92066,-328838.64552,-267068.00231999997,-500678.08434,-534290.1102,-742270.8245400001,-398697.78312,-279802.85004,-324283.44942,-29282.258879999998,-552723.18822,-1145999.85192,0.0
2022-07-06 11:00:00,-1330684.949,-163910.92661999998,-981063.5688,-3002590.5978599996,-578733.43374,-373010.94558,-113135.22486,-341424.20087999996,-269045.96291999996,-518386.08906,-555351.40458,-774734.72328,-415284.39666,-289793.94696,-328178.10312,-30095.35578,-565142.76378,-1188386.16246,0.0
2022-07-06 12:00:00,-1332116.074,-162055.81728000002,-973170.3492,-3000712.1999399997,-586983.6819,-362117.08008,-106230.98052,-332287.95348,-267878.09286,-515687.00526,-545430.9042,-798575.63436,-403281.72485999996,-278123.69844,-305813.45087999996,-29606.76684,-546576.10434,-1181833.80462,-391.7592
2022-07-06 13:00:00,-1312393.4,-164147.17788,-993668.1892200001,-2937438.6526800003,-599077.9179,-363563.55504,-107136.09144,-327487.76046,-270673.56162,-530917.9961400001,-540647.96184,-849089.52324,-408119.47344,-280343.92554,-325812.30822,-28818.60408,-555873.36084,-1184544.2763,-1951.5636
2022-07-06 14:00:00,-1310312.139,-165111.46974,-1014228.49626,-2925995.4523799997,-618436.2517200001,-375651.88416,-110673.82998000001,-336121.34849999996,-275132.32236,-552311.58276,-539219.02482,-868365.57654,-423339.1974,-294654.57587999996,-344939.3262,-29816.66268,-577478.74338,-1208654.9483400001,-3019.2498
2022-07-06 15:00:00,-1307670.878,-165027.98466,-1014974.0937,-2901857.54418,-615523.51098,-376520.09219999996,-113234.89842000001,-343771.74090000003,-275514.81678,-551880.98784,-532727.26668,-853676.2193400001,-424715.39586,-297339.27678,-342403.65936,-30336.645780000003,-573714.50472,-1211695.62066,-316.701
